index,position_x,position_y,position_z,pitchy,pitchx,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,LineID,countx,Universe,bulbonline,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,globalposition_x,globalposition_y,globalposition_z,AmI_0axis_IndicatorGlobal,AmI_Xaxis_indicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Zaxis_indicatorGlobal,AmI_Xaxis_indicatorLocal,AmI_Zaxis_indicatorLocal,AmI_0axis_IndicatorLocal,AmI_Yaxis_indicatorLocal
250,1.128,9.843,5.576,0.320,0.450,10.080,1.988,-1.988,7,28,1,25,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
251,1.072,10.106,5.770,0.320,0.450,10.080,2.256,-2.256,7,28,1,26,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
252,1.017,10.367,5.966,0.320,0.450,10.080,2.610,-2.610,7,28,1,27,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,184.902,20.529,3.010,False,False,False,False,False,False,False,False
253,3.578,0.481,6.182,0.320,0.450,9.978,0.500,-0.500,8,28,2,0,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
254,3.527,0.724,5.963,0.320,0.450,9.978,0.465,-0.465,8,28,2,1,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
255,3.471,0.984,5.766,0.320,0.450,9.978,0.427,-0.427,8,28,2,2,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
256,3.416,1.245,5.570,0.320,0.450,9.978,0.376,-0.376,8,28,2,3,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
257,3.357,1.522,5.398,0.320,0.450,9.978,0.364,-0.364,8,28,2,4,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
258,3.298,1.799,5.228,0.320,0.450,9.978,0.389,-0.389,8,28,2,5,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
259,3.236,2.090,5.083,0.320,0.450,9.978,0.512,-0.512,8,28,2,6,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
260,3.174,2.382,4.939,0.320,0.450,9.978,0.689,-0.689,8,28,2,7,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
261,3.110,2.685,4.822,0.320,0.450,9.978,0.903,-0.903,8,28,2,8,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
262,3.045,2.988,4.707,0.320,0.450,9.978,1.045,-1.045,8,28,2,9,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
263,2.979,3.300,4.618,0.320,0.450,9.978,1.138,-1.138,8,28,2,10,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
264,2.912,3.613,4.532,0.320,0.450,9.978,1.145,-1.145,8,28,2,11,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
265,2.845,3.931,4.473,0.320,0.450,9.978,1.056,-1.056,8,28,2,12,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
266,2.777,4.250,4.417,0.320,0.450,9.978,0.846,-0.846,8,28,2,13,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
267,2.708,4.573,4.388,0.320,0.450,9.978,0.576,-0.576,8,28,2,14,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
268,2.640,4.895,4.362,0.320,0.450,9.978,0.282,-0.282,8,28,2,15,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
269,2.571,5.219,4.363,0.320,0.450,9.978,0.133,-0.133,8,28,2,16,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
270,2.502,5.543,4.367,0.320,0.450,9.978,0.072,-0.072,8,28,1,17,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
271,2.434,5.865,4.399,0.320,0.450,9.978,0.090,-0.090,8,28,1,18,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
272,2.365,6.187,4.434,0.320,0.450,9.978,0.113,-0.113,8,28,1,19,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
273,2.298,6.505,4.496,0.320,0.450,9.978,0.146,-0.146,8,28,1,20,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
274,2.230,6.823,4.561,0.320,0.450,9.978,0.122,-0.122,8,28,1,21,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
275,2.164,7.134,4.652,0.320,0.450,9.978,0.165,-0.165,8,28,1,22,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
276,2.098,7.444,4.747,0.320,0.450,9.978,0.290,-0.290,8,28,1,23,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
277,2.034,7.746,4.866,0.320,0.450,9.978,0.529,-0.529,8,28,1,24,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
278,1.970,8.046,4.990,0.320,0.450,9.978,0.875,-0.875,8,28,1,25,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
279,1.909,8.336,5.137,0.320,0.450,9.978,1.386,-1.386,8,28,1,26,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
280,1.848,8.623,5.289,0.320,0.450,9.978,1.780,-1.780,8,28,1,27,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
281,1.789,8.898,5.463,0.320,0.450,9.978,2.071,-2.071,8,28,1,28,2.701,4.606,4.385,3.628,0.247,6.395,1.721,9.219,5.672,184.902,20.529,3.010,False,False,False,False,False,False,False,False
282,3.991,0.703,6.075,0.320,0.450,9.917,0.273,-0.273,9,28,2,0,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
283,3.940,0.944,5.871,0.320,0.450,9.917,0.225,-0.225,9,28,2,1,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
284,3.886,1.196,5.681,0.320,0.450,9.917,0.195,-0.195,9,28,2,2,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
285,3.831,1.454,5.500,0.320,0.450,9.917,0.165,-0.165,9,28,2,3,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
286,3.775,1.722,5.334,0.320,0.450,9.917,0.159,-0.159,9,28,2,4,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
287,3.717,1.994,5.177,0.320,0.450,9.917,0.163,-0.163,9,28,2,5,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
288,3.657,2.275,5.037,0.320,0.450,9.917,0.210,-0.210,9,28,2,6,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
289,3.596,2.560,4.904,0.320,0.450,9.917,0.315,-0.315,9,28,2,7,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
290,3.534,2.853,4.792,0.320,0.450,9.917,0.443,-0.443,9,28,2,8,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
291,3.471,3.148,4.685,0.320,0.450,9.917,0.559,-0.559,9,28,2,9,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
292,3.407,3.450,4.601,0.320,0.450,9.917,0.648,-0.648,9,28,2,10,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
293,3.343,3.753,4.520,0.320,0.450,9.917,0.667,-0.667,9,28,2,11,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
294,3.277,4.061,4.466,0.320,0.450,9.917,0.576,-0.576,9,28,2,12,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
295,3.212,4.370,4.412,0.320,0.450,9.917,0.405,-0.405,9,28,2,13,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
296,3.145,4.682,4.387,0.320,0.450,9.917,0.237,-0.237,9,28,2,14,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
297,3.079,4.993,4.362,0.320,0.450,9.917,0.115,-0.115,9,28,2,15,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
298,3.013,5.306,4.365,0.320,0.450,9.917,0.077,-0.077,9,28,2,16,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
299,2.946,5.619,4.370,0.320,0.450,9.917,0.100,-0.100,9,28,1,17,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
300,2.880,5.931,4.401,0.320,0.450,9.917,0.117,-0.117,9,28,1,18,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
301,2.814,6.242,4.436,0.320,0.450,9.917,0.097,-0.097,9,28,1,19,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
302,2.748,6.550,4.495,0.320,0.450,9.917,0.082,-0.082,9,28,1,20,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
303,2.683,6.857,4.558,0.320,0.450,9.917,0.055,-0.055,9,28,1,21,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
304,2.619,7.158,4.645,0.320,0.450,9.917,0.048,-0.048,9,28,1,22,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
305,2.555,7.458,4.737,0.320,0.450,9.917,0.117,-0.117,9,28,1,23,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
306,2.493,7.750,4.849,0.320,0.450,9.917,0.272,-0.272,9,28,1,24,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
307,2.431,8.040,4.970,0.320,0.450,9.917,0.501,-0.501,9,28,1,25,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
308,2.372,8.322,5.108,0.320,0.450,9.917,0.814,-0.814,9,28,1,26,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
309,2.313,8.600,5.255,0.320,0.450,9.917,1.169,-1.169,9,28,1,27,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
310,2.255,8.869,5.418,0.320,0.450,9.917,1.516,-1.516,9,28,1,28,3.146,4.680,4.387,4.065,0.353,6.395,2.172,9.261,5.675,184.902,20.529,3.010,False,False,False,False,False,False,False,False
311,4.453,0.693,6.181,0.320,0.450,9.872,0.173,-0.173,10,28,2,0,3.588,4.764,4.389,4.503,0.460,6.395,2.619,9.321,5.679,184.902,20.529,3.010,False,False,False,False,False,False,False,False
312,4.404,0.926,5.966,0.320,0.450,9.872,0.103,-0.103,10,28,2,1,3.588,4.764,4.389,4.503,0.460,6.395,2.619,9.321,5.679,184.902,20.529,3.010,False,False,False,False,False,False,False,False
313,4.351,1.176,5.774,0.320,0.450,9.872,0.066,-0.066,10,28,2,2,3.588,4.764,4.389,4.503,0.460,6.395,2.619,9.321,5.679,184.902,20.529,3.010,False,False,False,False,False,False,False,False
314,4.297,1.427,5.583,0.320,0.450,9.872,0.041,-0.041,10,28,2,3,3.588,4.764,4.389,4.503,0.460,6.395,2.619,9.321,5.679,184.902,20.529,3.010,False,False,False,False,False,False,False,False
315,4.241,1.693,5.414,0.320,0.450,9.872,0.072,-0.072,10,28,2,4,3.588,4.764,4.389,4.503,0.460,6.395,2.619,9.321,5.679,184.902,20.529,3.010,False,False,False,False,False,False,False,False
316,4.184,1.960,5.248,0.320,0.450,9.872,0.039,-0.039,10,28,2,5,3.588,4.764,4.389,4.503,0.460,6.395,2.619,9.321,5.679,184.902,20.529,3.010,False,False,False,False,False,False,False,False
317,4.125,2.239,5.104,0.320,0.450,9.872,0.037,-0.037,10,28,2,6,3.588,4.764,4.389,4.503,0.460,6.395,2.619,9.321,5.679,184.902,20.529,3.010,False,False,False,False,False,False,False,False
318,4.065,2.521,4.964,0.320,0.450,9.872,0.039,-0.039,10,28,2,7,3.588,4.764,4.389,4.503,0.460,6.395,2.619,9.321,5.679,184.902,20.529,3.010,False,False,False,False,False,False,False,False
