index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,LineID,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_0axis_Indicator,AmI_Yaxis_indicator,AmI_Xaxis_indicator,AmI_Zaxis_indicator
558,6.594,5.774,4.870,10.361,0.208,-0.208,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
559,6.528,6.082,4.812,10.361,0.269,-0.269,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
560,6.463,6.390,4.755,10.361,0.378,-0.378,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
561,6.396,6.701,4.726,10.361,0.552,-0.552,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
562,6.330,7.013,4.697,10.361,0.695,-0.695,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
563,6.264,7.326,4.694,10.361,0.770,-0.770,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
564,6.197,7.638,4.694,10.361,0.737,-0.737,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
565,6.131,7.950,4.715,10.361,0.593,-0.593,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
566,6.065,8.262,4.744,10.361,0.433,-0.433,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
567,5.999,8.571,4.790,10.361,0.262,-0.262,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
568,5.934,8.879,4.848,10.361,0.138,-0.138,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
569,5.869,9.184,4.918,10.361,0.091,-0.091,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
570,5.805,9.485,5.005,10.361,0.210,-0.210,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
571,5.741,9.784,5.098,10.361,0.452,-0.452,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
572,5.679,10.076,5.213,10.361,0.786,-0.786,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
573,5.617,10.367,5.329,10.361,1.151,-1.151,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
574,5.557,10.649,5.471,10.361,1.535,-1.535,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
575,5.498,10.930,5.613,10.361,1.893,-1.893,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
576,5.441,11.198,5.778,10.361,2.249,-2.249,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
577,5.384,11.465,5.945,10.361,2.557,-2.557,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
578,5.330,11.720,6.131,10.361,2.875,-2.875,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
579,7.927,1.666,6.225,11.731,2.713,-2.713,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
580,7.870,1.931,6.055,11.731,2.386,-2.386,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
581,7.813,2.203,5.897,11.731,2.054,-2.054,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
582,7.754,2.481,5.749,11.731,1.727,-1.727,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
583,7.694,2.760,5.604,11.731,1.411,-1.411,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
584,7.633,3.048,5.479,11.731,1.097,-1.097,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
585,7.572,3.336,5.355,11.731,0.776,-0.776,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
586,7.509,3.630,5.246,11.731,0.493,-0.493,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
587,7.446,3.928,5.145,11.731,0.290,-0.290,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
588,7.383,4.226,5.050,11.731,0.168,-0.168,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
589,7.318,4.530,4.974,11.731,0.118,-0.118,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
590,7.253,4.834,4.898,11.731,0.042,-0.042,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
591,7.188,5.142,4.841,11.731,0.032,-0.032,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
592,7.122,5.451,4.790,11.731,0.082,-0.082,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
593,7.056,5.761,4.748,11.731,0.184,-0.184,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
594,6.990,6.073,4.722,11.731,0.354,-0.354,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
595,6.924,6.386,4.696,11.731,0.701,-0.701,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
596,6.857,6.699,4.693,11.731,0.997,-0.997,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
597,6.791,7.012,4.693,11.731,1.163,-1.163,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
598,6.724,7.324,4.705,11.731,1.221,-1.221,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
599,6.658,7.637,4.730,11.731,1.186,-1.186,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
600,6.591,7.949,4.756,11.731,0.948,-0.948,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
601,6.526,8.258,4.807,11.731,0.703,-0.703,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
602,6.460,8.567,4.858,11.731,0.477,-0.477,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
603,6.395,8.873,4.923,11.731,0.348,-0.348,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
604,6.330,9.177,4.999,11.731,0.319,-0.319,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
605,6.266,9.481,5.078,11.731,0.419,-0.419,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
606,6.203,9.778,5.179,11.731,0.650,-0.650,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
607,6.140,10.074,5.279,11.731,0.946,-0.946,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
608,6.078,10.366,5.396,11.731,1.272,-1.272,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
609,6.016,10.654,5.521,11.731,1.632,-1.632,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
610,5.955,10.941,5.651,11.731,1.960,-1.960,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
611,5.896,11.219,5.799,11.731,2.267,-2.267,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
612,5.837,11.497,5.947,11.731,2.541,-2.541,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
613,5.780,11.765,6.112,11.731,2.847,-2.847,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
614,8.356,1.812,6.225,11.725,2.818,-2.818,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
615,8.298,2.085,6.049,11.725,2.454,-2.454,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
616,8.238,2.365,5.888,11.725,2.096,-2.096,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
617,8.177,2.651,5.736,11.725,1.741,-1.741,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
618,8.116,2.939,5.589,11.725,1.379,-1.379,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
619,8.053,3.236,5.460,11.725,1.028,-1.028,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
620,7.990,3.533,5.332,11.725,0.692,-0.692,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
621,7.925,3.837,5.225,11.725,0.418,-0.418,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
622,7.860,4.143,5.121,11.725,0.213,-0.213,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
623,7.795,4.452,5.029,11.725,0.106,-0.106,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
624,7.728,4.765,4.951,11.725,0.048,-0.048,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
625,7.661,5.079,4.875,11.725,0.040,-0.040,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
626,7.594,5.397,4.823,11.725,0.138,-0.138,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
627,7.526,5.715,4.770,11.725,0.317,-0.317,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
628,7.458,6.035,4.737,11.725,0.626,-0.626,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
629,7.390,6.357,4.710,11.725,1.148,-1.148,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
630,7.321,6.679,4.693,11.725,1.477,-1.477,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
631,7.253,7.001,4.693,11.725,1.613,-1.613,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
632,7.184,7.323,4.693,11.725,1.608,-1.608,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
633,7.116,7.644,4.719,11.725,1.550,-1.550,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
634,7.048,7.966,4.746,11.725,1.367,-1.367,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
635,6.980,8.285,4.788,11.725,1.081,-1.081,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
636,6.912,8.603,4.841,11.725,0.826,-0.826,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
637,6.845,8.920,4.899,11.725,0.652,-0.652,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
638,6.778,9.233,4.978,11.725,0.639,-0.639,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
639,6.712,9.547,5.056,11.725,0.670,-0.670,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
640,6.647,9.853,5.156,11.725,0.854,-0.854,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
641,6.582,10.158,5.260,11.725,1.112,-1.112,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
642,6.518,10.460,5.376,11.725,1.417,-1.417,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
643,6.455,10.757,5.504,11.725,1.731,-1.731,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
644,6.392,11.053,5.636,11.725,2.020,-2.020,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
645,6.331,11.339,5.788,11.725,2.275,-2.275,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
646,6.270,11.625,5.941,11.725,2.536,-2.536,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
647,6.211,11.902,6.110,11.725,2.835,-2.835,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
648,8.784,1.960,6.224,11.717,2.813,-2.813,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
649,8.728,2.225,6.054,11.717,2.456,-2.456,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
650,8.670,2.497,5.896,11.717,2.116,-2.116,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
651,8.611,2.775,5.748,11.717,1.769,-1.769,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
652,8.552,3.054,5.603,11.717,1.410,-1.410,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
653,8.491,3.342,5.478,11.717,1.076,-1.076,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
654,8.429,3.630,5.354,11.717,0.774,-0.774,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
655,8.367,3.924,5.245,11.717,0.516,-0.516,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
656,8.304,4.221,5.144,11.717,0.300,-0.300,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
657,8.240,4.520,5.049,11.717,0.130,-0.130,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
658,8.176,4.824,4.973,11.717,0.080,-0.080,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
659,8.111,5.128,4.897,11.717,0.122,-0.122,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
660,8.046,5.436,4.840,11.717,0.282,-0.282,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
661,7.980,5.745,4.789,11.717,0.623,-0.623,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
662,7.914,6.055,4.747,11.717,1.189,-1.189,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
663,7.848,6.367,4.721,11.717,1.695,-1.695,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
664,7.781,6.679,4.696,11.717,2.005,-2.005,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
665,7.715,6.992,4.693,11.717,2.136,-2.136,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
666,7.648,7.305,4.693,11.717,2.122,-2.122,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
667,7.582,7.618,4.705,11.717,1.998,-1.998,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
668,7.515,7.930,4.731,11.717,1.805,-1.805,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
