index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,lineID,bulbonline,Universe,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,globalposition_x,globalposition_y,globalposition_z,AmI_0axis_IndicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Zaxis_indicatorGlobal,AmI_Xaxis_indicatorGlobal,AmI_Xaxis_indicatorLocal,AmI_Zaxis_indicatorLocal,AmI_0axis_IndicatorLocal,AmI_Yaxis_indicatorLocal
515,7.0026,3.8500,5.1904,11.4956,0.3362,-0.3362,17,7,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
516,6.9360,4.1631,5.1215,11.4956,0.2422,-0.2422,17,8,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
517,6.8695,4.4761,5.0621,11.4956,0.2115,-0.2115,17,9,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
518,6.8030,4.7891,5.0116,11.4956,0.1796,-0.1796,17,10,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
519,6.7364,5.1021,4.9702,11.4956,0.1636,-0.1636,17,11,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
520,6.6699,5.4151,4.9377,11.4956,0.1888,-0.1888,17,12,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
521,6.6034,5.7281,4.9142,11.4956,0.2400,-0.2400,17,13,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,6.5368,6.0411,4.8999,11.4956,0.3411,-0.3411,17,14,3,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
523,6.4703,6.3541,4.8949,11.4956,0.4901,-0.4901,17,15,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
524,6.4038,6.6671,4.8989,11.4956,0.7036,-0.7036,17,16,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
525,6.3372,6.9801,4.9119,11.4956,0.8985,-0.8985,17,17,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
526,6.2707,7.2931,4.9338,11.4956,1.0134,-1.0134,17,18,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
527,6.2042,7.6061,4.9648,11.4956,1.0142,-1.0142,17,19,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
528,6.1376,7.9191,5.0051,11.4956,0.9014,-0.9014,17,20,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
529,6.0711,8.2321,5.0545,11.4956,0.7643,-0.7643,17,21,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
530,6.0046,8.5452,5.1129,11.4956,0.6032,-0.6032,17,22,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
531,5.9380,8.8582,5.1803,11.4956,0.4787,-0.4787,17,23,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
532,5.8715,9.1712,5.2567,11.4956,0.4353,-0.4353,17,24,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
533,5.8050,9.4842,5.3422,11.4956,0.5478,-0.5478,17,25,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
534,5.7385,9.7972,5.4371,11.4956,0.7996,-0.7996,17,26,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
535,5.6719,10.1102,5.5409,11.4956,1.1440,-1.1440,17,27,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
536,5.6054,10.4232,5.6538,11.4956,1.5232,-1.5232,17,28,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
537,5.5389,10.7362,5.7756,11.4956,1.9130,-1.9130,17,29,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
538,5.4723,11.0492,5.9064,11.4956,2.2734,-2.2734,17,30,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
539,5.4058,11.3622,6.0465,11.4956,2.6045,-2.6045,17,31,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
540,5.3393,11.6752,6.1958,11.4956,2.9172,-2.9172,17,32,0,6.3995,6.6871,4.8994,7.5564,1.2443,6.1146,5.2561,12.0663,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
541,7.8752,1.9091,6.1364,11.5461,2.4820,-2.4820,18,0,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
542,7.8086,2.2221,5.9831,11.5461,2.1296,-2.1296,18,1,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
543,7.7421,2.5351,5.8399,11.5461,1.7828,-1.7828,18,2,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
544,7.6756,2.8481,5.7066,11.5461,1.4557,-1.4557,18,3,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
545,7.6090,3.1611,5.5834,11.5461,1.1274,-1.1274,18,4,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
546,7.5425,3.4741,5.4703,11.5461,0.8091,-0.8091,18,5,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
547,7.4760,3.7871,5.3677,11.5461,0.5404,-0.5404,18,6,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
548,7.4095,4.1001,5.2751,11.5461,0.3869,-0.3869,18,7,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
549,7.3429,4.4131,5.1925,11.5461,0.3273,-0.3273,18,8,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
550,7.2764,4.7261,5.1199,11.5461,0.2635,-0.2635,18,9,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
551,7.2099,5.0391,5.0574,11.5461,0.2286,-0.2286,18,10,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
552,7.1433,5.3521,5.0050,11.5461,0.2574,-0.2574,18,11,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
553,7.0768,5.6651,4.9630,11.5461,0.3396,-0.3396,18,12,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
554,7.0103,5.9782,4.9311,11.5461,0.5031,-0.5031,18,13,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
555,6.9437,6.2912,4.9091,11.5461,0.7875,-0.7875,18,14,3,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
556,6.8772,6.6042,4.8972,11.5461,1.1242,-1.1242,18,15,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
557,6.8107,6.9172,4.8953,11.5461,1.3355,-1.3355,18,16,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
558,6.7441,7.2302,4.9037,11.5461,1.4315,-1.4315,18,17,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
559,6.6776,7.5432,4.9224,11.5461,1.4024,-1.4024,18,18,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
560,6.6111,7.8562,4.9511,11.5461,1.2216,-1.2216,18,19,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
561,6.5445,8.1692,4.9898,11.5461,0.9832,-0.9832,18,20,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
562,6.4780,8.4822,5.0385,11.5461,0.7170,-0.7170,18,21,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
563,6.4115,8.7952,5.0973,11.5461,0.5511,-0.5511,18,22,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
564,6.3449,9.1082,5.1664,11.5461,0.5080,-0.5080,18,23,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
565,6.2784,9.4212,5.2457,11.5461,0.5785,-0.5785,18,24,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
566,6.2119,9.7342,5.3351,11.5461,0.7825,-0.7825,18,25,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
567,6.1453,10.0472,5.4344,11.5461,1.0788,-1.0788,18,26,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
568,6.0788,10.3603,5.5438,11.5461,1.4157,-1.4157,18,27,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
569,6.0123,10.6733,5.6633,11.5461,1.7899,-1.7899,18,28,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
570,5.9458,10.9863,5.7931,11.5461,2.1312,-2.1312,18,29,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
571,5.8792,11.2993,5.9331,11.5461,2.4379,-2.4379,18,30,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
572,5.8127,11.6123,6.0831,11.5461,2.7371,-2.7371,18,31,0,6.8326,6.8140,4.8950,7.9786,1.4226,6.3946,5.6866,12.2055,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
573,8.2821,2.1591,6.0841,11.5400,2.4356,-2.4356,19,0,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
574,8.2155,2.4721,5.9340,11.5400,2.0665,-2.0665,19,1,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
575,8.1490,2.7851,5.7938,11.5400,1.6991,-1.6991,19,2,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
576,8.0825,3.0981,5.6639,11.5400,1.3347,-1.3347,19,3,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
577,8.0159,3.4112,5.5444,11.5400,0.9852,-0.9852,19,4,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
578,7.9494,3.7242,5.4348,11.5400,0.6704,-0.6704,19,5,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
579,7.8829,4.0372,5.3354,11.5400,0.4616,-0.4616,19,6,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
580,7.8164,4.3502,5.2459,11.5400,0.3255,-0.3255,19,7,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
581,7.7498,4.6632,5.1665,11.5400,0.2516,-0.2516,19,8,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
582,7.6833,4.9762,5.0974,11.5400,0.2322,-0.2322,19,9,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
583,7.6168,5.2892,5.0386,11.5400,0.2890,-0.2890,19,10,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
584,7.5502,5.6022,4.9898,11.5400,0.4335,-0.4335,19,11,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
585,7.4837,5.9152,4.9510,11.5400,0.7114,-0.7114,19,12,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
586,7.4172,6.2282,4.9223,11.5400,1.1284,-1.1284,19,13,3,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
587,7.3506,6.5412,4.9037,11.5400,1.5867,-1.5867,19,14,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
588,7.2841,6.8542,4.8953,11.5400,1.8060,-1.8060,19,15,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
589,7.2176,7.1672,4.8972,11.5400,1.8266,-1.8266,19,16,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
590,7.1510,7.4802,4.9092,11.5400,1.7890,-1.7890,19,17,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
591,7.0845,7.7933,4.9312,11.5400,1.6643,-1.6643,19,18,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
592,7.0180,8.1063,4.9632,11.5400,1.4516,-1.4516,19,19,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
593,6.9514,8.4193,5.0052,11.5400,1.1539,-1.1539,19,20,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
594,6.8849,8.7323,5.0577,11.5400,0.9162,-0.9162,19,21,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
595,6.8184,9.0453,5.1203,11.5400,0.8297,-0.8297,19,22,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
596,6.7518,9.3583,5.1930,11.5400,0.8351,-0.8351,19,23,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
597,6.6853,9.6713,5.2757,11.5400,0.9096,-0.9096,19,24,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
598,6.6188,9.9843,5.3684,11.5400,1.1200,-1.1200,19,25,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
599,6.5523,10.2973,5.4712,11.5400,1.4030,-1.4030,19,26,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
600,6.4857,10.6103,5.5845,11.5400,1.7241,-1.7241,19,27,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
601,6.4192,10.9233,5.7078,11.5400,2.0257,-2.0257,19,28,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
602,6.3527,11.2363,5.8412,11.5400,2.2924,-2.2924,19,29,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
603,6.2861,11.5493,5.9847,11.5400,2.5455,-2.5455,19,30,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
604,6.2196,11.8623,6.1381,11.5400,2.8415,-2.8415,19,31,0,7.2623,6.9567,4.8950,8.4076,1.5683,6.3946,6.1170,12.3451,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
605,8.7555,2.0962,6.2017,11.5108,2.6962,-2.6962,20,0,3,7.6894,7.1119,4.8950,8.8315,1.7385,6.3946,6.5472,12.4854,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
606,8.6890,2.4092,6.0436,11.5108,2.3202,-2.3202,20,1,3,7.6894,7.1119,4.8950,8.8315,1.7385,6.3946,6.5472,12.4854,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
607,8.6224,2.7222,5.8960,11.5108,1.9576,-1.9576,20,2,3,7.6894,7.1119,4.8950,8.8315,1.7385,6.3946,6.5472,12.4854,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
608,8.5559,3.0352,5.7584,11.5108,1.5792,-1.5792,20,3,3,7.6894,7.1119,4.8950,8.8315,1.7385,6.3946,6.5472,12.4854,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
609,8.4894,3.3482,5.6309,11.5108,1.2237,-1.2237,20,4,3,7.6894,7.1119,4.8950,8.8315,1.7385,6.3946,6.5472,12.4854,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
610,8.4228,3.6612,5.5135,11.5108,0.9155,-0.9155,20,5,3,7.6894,7.1119,4.8950,8.8315,1.7385,6.3946,6.5472,12.4854,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
611,8.3563,3.9742,5.4062,11.5108,0.6546,-0.6546,20,6,3,7.6894,7.1119,4.8950,8.8315,1.7385,6.3946,6.5472,12.4854,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
612,8.2898,4.2872,5.3092,11.5108,0.4482,-0.4482,20,7,3,7.6894,7.1119,4.8950,8.8315,1.7385,6.3946,6.5472,12.4854,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
