index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,bulbonline,lineID,Universe,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_0axis_IndicatorLocal,AmI_Zaxis_indicatorLocal,AmI_Yaxis_indicatorLocal,AmI_Xaxis_indicatorLocal,AmI_0axis_IndicatorGlobal,AmI_Xaxis_indicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Zaxis_indicatorGlobal,Up
724,8.231,11.055,5.368,11.736,1.931,-1.931,27,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
725,8.165,11.368,5.503,11.736,1.977,-1.977,28,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
726,8.098,11.681,5.644,11.736,2.051,-2.051,29,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
727,8.032,11.994,5.810,11.736,2.221,-2.221,30,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
728,7.965,12.307,5.977,11.736,2.490,-2.490,31,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
729,7.899,12.620,6.177,11.736,3.128,-3.128,32,23,0,10.350,5.525,4.693,10.350,0.002,6.395,10.350,11.049,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
730,10.488,2.603,6.207,11.782,2.104,-2.104,0,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
731,10.421,2.916,6.008,11.782,1.821,-1.821,1,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
732,10.355,3.229,5.837,11.782,1.544,-1.544,2,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
733,10.288,3.542,5.671,11.782,1.287,-1.287,3,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
734,10.222,3.855,5.527,11.782,1.074,-1.074,4,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
735,10.155,4.168,5.392,11.782,0.913,-0.913,5,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
736,10.089,4.481,5.269,11.782,0.795,-0.795,6,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
737,10.022,4.794,5.164,11.782,0.728,-0.728,7,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
738,9.956,5.107,5.060,11.782,0.682,-0.682,8,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
739,9.889,5.420,4.982,11.782,0.671,-0.671,9,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
740,9.823,5.733,4.904,11.782,0.673,-0.673,10,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
741,9.756,6.046,4.845,11.782,0.823,-0.823,11,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
742,9.690,6.359,4.793,11.782,1.055,-1.055,12,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
743,9.623,6.672,4.749,11.782,1.223,-1.223,13,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
744,9.557,6.985,4.723,11.782,1.327,-1.327,14,24,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
745,9.490,7.298,4.698,11.782,1.394,-1.394,15,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
746,9.424,7.611,4.693,11.782,1.380,-1.380,16,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
747,9.357,7.924,4.693,11.782,1.294,-1.294,17,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
748,9.290,8.237,4.703,11.782,1.214,-1.214,18,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
749,9.224,8.550,4.729,11.782,1.264,-1.264,19,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
750,9.157,8.863,4.754,11.782,1.522,-1.522,20,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
751,9.091,9.176,4.804,11.782,1.863,-1.863,21,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
752,9.024,9.489,4.855,11.782,2.022,-2.022,22,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
753,8.958,9.802,4.920,11.782,2.113,-2.113,23,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
754,8.891,10.115,4.998,11.782,2.154,-2.154,24,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
755,8.825,10.428,5.079,11.782,2.125,-2.125,25,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
756,8.758,10.741,5.185,11.782,2.017,-2.017,26,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
757,8.692,11.054,5.290,11.782,1.878,-1.878,27,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
758,8.625,11.367,5.419,11.782,1.881,-1.881,28,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
759,8.559,11.680,5.553,11.782,1.965,-1.965,29,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
760,8.492,11.993,5.704,11.782,2.098,-2.098,30,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
761,8.426,12.306,5.870,11.782,2.227,-2.227,31,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
762,8.359,12.619,6.047,11.782,2.701,-2.701,32,24,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
763,10.881,2.917,6.109,11.828,1.933,-1.933,0,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
764,10.815,3.230,5.922,11.828,1.648,-1.648,1,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
765,10.748,3.543,5.757,11.828,1.391,-1.391,2,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
766,10.682,3.856,5.597,11.828,1.154,-1.154,3,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
767,10.615,4.169,5.463,11.828,0.988,-0.988,4,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
768,10.549,4.482,5.329,11.828,0.863,-0.863,5,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
769,10.482,4.795,5.220,11.828,0.788,-0.788,6,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
770,10.416,5.108,5.115,11.828,0.737,-0.737,7,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
771,10.349,5.421,5.025,11.828,0.706,-0.706,8,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
772,10.283,5.734,4.947,11.828,0.697,-0.697,9,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
773,10.216,6.047,4.873,11.828,0.732,-0.732,10,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
774,10.149,6.360,4.822,11.828,0.836,-0.836,11,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
775,10.083,6.673,4.771,11.828,0.919,-0.919,12,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
776,10.016,6.986,4.738,11.828,0.962,-0.962,13,25,3,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
777,9.950,7.299,4.712,11.828,0.951,-0.951,14,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
778,9.883,7.612,4.693,11.828,0.881,-0.881,15,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
779,9.817,7.925,4.693,11.828,0.790,-0.790,16,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
780,9.750,8.238,4.693,11.828,0.692,-0.692,17,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
781,9.684,8.551,4.714,11.828,0.756,-0.756,18,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
782,9.617,8.864,4.739,11.828,0.969,-0.969,19,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
783,9.551,9.177,4.773,11.828,1.509,-1.509,20,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
784,9.484,9.490,4.824,11.828,1.772,-1.772,21,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
785,9.418,9.803,4.876,11.828,1.960,-1.960,22,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
786,9.351,10.116,4.951,11.828,2.024,-2.024,23,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
787,9.285,10.429,5.028,11.828,2.011,-2.011,24,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
788,9.218,10.742,5.120,11.828,1.912,-1.912,25,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
789,9.151,11.055,5.225,11.828,1.747,-1.747,26,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
790,9.085,11.368,5.335,11.828,1.710,-1.710,27,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
791,9.018,11.681,5.469,11.828,1.798,-1.798,28,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
792,8.952,11.994,5.603,11.828,1.933,-1.933,29,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
793,8.885,12.307,5.765,11.828,2.099,-2.099,30,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
794,8.819,12.620,5.930,11.828,2.356,-2.356,31,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
795,8.752,12.933,6.118,11.828,2.996,-2.996,32,25,0,11.250,5.703,4.693,11.250,0.131,6.395,11.250,11.276,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
796,11.341,2.920,6.209,11.872,1.990,-1.990,0,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
797,11.274,3.233,6.012,11.872,1.684,-1.684,1,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
798,11.208,3.546,5.842,11.872,1.397,-1.397,2,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
799,11.141,3.859,5.678,11.872,1.129,-1.129,3,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
800,11.075,4.172,5.533,11.872,0.931,-0.931,4,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
801,11.008,4.485,5.399,11.872,0.809,-0.809,5,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
802,10.942,4.798,5.276,11.872,0.727,-0.727,6,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
803,10.875,5.111,5.171,11.872,0.674,-0.674,7,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
804,10.808,5.424,5.067,11.872,0.638,-0.638,8,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
805,10.742,5.737,4.989,11.872,0.636,-0.636,9,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
806,10.675,6.050,4.912,11.872,0.660,-0.660,10,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
807,10.609,6.363,4.850,11.872,0.753,-0.753,11,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
808,10.542,6.676,4.799,11.872,0.831,-0.831,12,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
809,10.476,6.989,4.752,11.872,0.837,-0.837,13,26,3,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
810,10.409,7.302,4.727,11.872,0.787,-0.787,14,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
811,10.343,7.615,4.701,11.872,0.656,-0.656,15,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
812,10.276,7.928,4.693,11.872,0.512,-0.512,16,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
813,10.210,8.241,4.693,11.872,0.425,-0.425,17,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
814,10.143,8.554,4.699,11.872,0.396,-0.396,18,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
815,10.077,8.867,4.724,11.872,0.539,-0.539,19,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
816,10.010,9.180,4.750,11.872,0.851,-0.851,20,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
817,9.944,9.493,4.794,11.872,1.307,-1.307,21,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
818,9.877,9.806,4.845,11.872,1.553,-1.553,22,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
819,9.810,10.119,4.904,11.872,1.689,-1.689,23,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
820,9.744,10.432,4.981,11.872,1.715,-1.715,24,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
821,9.677,10.745,5.059,11.872,1.644,-1.644,25,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
822,9.611,11.058,5.161,11.872,1.497,-1.497,26,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
823,9.544,11.371,5.265,11.872,1.445,-1.445,27,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
824,9.478,11.684,5.386,11.872,1.522,-1.522,28,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
825,9.411,11.997,5.519,11.872,1.714,-1.714,29,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
826,9.345,12.310,5.661,11.872,1.922,-1.922,30,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
827,9.278,12.623,5.825,11.872,2.132,-2.132,31,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
828,9.212,12.936,5.992,11.872,2.587,-2.587,32,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
829,9.145,13.249,6.190,11.872,3.179,-3.179,33,26,0,11.700,5.794,4.693,11.700,0.198,6.395,11.700,11.390,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
830,11.733,3.239,6.112,11.914,1.740,-1.740,0,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
831,11.666,3.552,5.926,11.914,1.383,-1.383,1,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
832,11.600,3.865,5.762,11.914,1.081,-1.081,2,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
833,11.533,4.178,5.602,11.914,0.806,-0.806,3,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
834,11.467,4.491,5.469,11.914,0.642,-0.642,4,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
835,11.400,4.804,5.336,11.914,0.527,-0.527,5,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
836,11.334,5.117,5.227,11.914,0.473,-0.473,6,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
837,11.267,5.430,5.123,11.914,0.440,-0.440,7,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
838,11.201,5.743,5.031,11.914,0.431,-0.431,8,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
839,11.134,6.056,4.954,11.914,0.447,-0.447,9,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
840,11.068,6.369,4.878,11.914,0.503,-0.503,10,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
841,11.001,6.682,4.827,11.914,0.610,-0.610,11,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
842,10.935,6.995,4.776,11.914,0.683,-0.683,12,27,3,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
843,10.868,7.308,4.741,11.914,0.661,-0.661,13,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
