index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,LineID,bulbonline,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_Yaxis_indicator,AmI_Xaxis_indicator,AmI_0axis_Indicator,AmI_Zaxis_indicator
906,10.160,10.637,4.985,11.913,0.000,-4.985,27,24,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
907,10.094,10.951,5.062,11.913,0.000,-5.062,27,25,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
908,10.029,11.257,5.162,11.913,0.000,-5.162,27,26,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
909,9.964,11.563,5.264,11.913,0.000,-5.264,27,27,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
910,9.900,11.865,5.379,11.913,0.000,-5.379,27,28,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
911,9.836,12.162,5.505,11.913,0.000,-5.505,27,29,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
912,9.773,12.459,5.634,11.913,0.000,-5.634,27,30,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
913,9.712,12.746,5.784,11.913,0.000,-5.784,27,31,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
914,9.651,13.033,5.934,11.913,0.000,-5.934,27,32,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
915,9.592,13.311,6.100,11.913,0.000,-6.100,27,33,10.661,8.284,4.693,11.829,2.789,6.395,9.492,13.780,6.395,False,False,False,False
916,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,True,False
917,1.000,0.000,0.000,0.000,0.000,0.000,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,True,False,False
918,0.000,0.000,1.000,0.000,0.000,0.000,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,False,False,False,True
919,0.000,1.000,0.000,0.000,0.000,0.000,0,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,True,False,False,False
